temperature,rainfall,ph,humidity,area,crop
29.52,47.86,6.82,68.43,86.86,blackgram
33.59,55.42,6.25,64.36,13.71,blackgram
26.86,59.66,6.27,87.01,93.31,watermelon
29.9,65.13,6.38,83.37,68.24,watermelon
26.87,200.47,6.83,80.04,116.55,rice
21.89,81.8,5.88,64.92,125.72,kidneybeans
34.72,133.15,6.47,33.78,30.63,mango
11.77,42.78,6.66,38.8,1.06,chickpea
29.15,234.01,6.61,73.6,61.22,rice
28.4,37.69,6.74,86.86,110.84,muskmelon
20.52,20.78,6.31,61.16,55.88,lentil
19.9,108.22,6.21,56.04,62.16,kidneybeans
22.48,99.62,6.04,56.8,91.96,kidneybeans
24.36,31.94,6.79,88.01,62.61,muskmelon
26.3,118.81,5.6,50.09,26.07,cotton
30.49,35.19,6.88,89.3,111.64,muskmelon
30.88,101.23,6.03,65.51,63.69,mango
33.06,64.05,7.07,64.72,130.02,blackgram
27.05,96.67,6.56,59.22,85.88,cotton
34.49,93.38,6.47,67.84,15.19,mango
31.04,73.79,6.03,56.34,41.27,mango
26.59,61.74,6.49,71.11,105.52,blackgram
26.53,55.93,6.7,90.84,133.36,watermelon
23.41,106.32,6.0,58.11,134.28,kidneybeans
37.86,77.21,7.02,66.47,111.61,blackgram
34.19,78.16,7.66,61.99,146.81,blackgram
19.06,67.02,7.25,49.28,146.8,chickpea
23.47,50.18,6.42,29.16,142.77,chickpea
21.91,79.77,6.84,65.01,22.99,maize
29.19,152.95,6.25,85.54,78.38,rice
27.03,34.43,5.66,55.66,75.9,cotton
37.2,87.78,6.7,58.35,50.48,maize
29.98,36.43,5.52,42.45,59.44,cotton
32.75,58.94,7.11,72.03,51.61,blackgram
28.8,58.82,6.87,70.59,12.09,blackgram
29.77,20.35,5.74,48.47,6.75,lentil
26.31,92.1,5.91,54.31,85.08,cotton
29.37,25.21,6.69,89.46,131.7,muskmelon
20.83,105.21,5.98,59.65,18.89,kidneybeans
18.65,44.79,6.74,46.87,29.88,chickpea
20.85,47.3,6.27,63.62,115.6,lentil
26.43,54.76,6.44,86.0,66.22,watermelon
26.49,85.35,6.95,67.15,37.39,maize
16.77,40.75,6.35,64.77,88.66,lentil
28.08,106.59,6.17,64.7,119.7,mango
15.9,42.79,6.75,38.72,145.45,chickpea
26.34,74.26,6.48,52.98,7.67,maize
30.79,69.28,6.68,54.66,145.56,cotton
25.25,51.45,7.55,67.17,12.98,blackgram
18.46,50.48,6.99,41.32,54.61,chickpea
28.41,25.24,6.47,91.35,33.51,muskmelon
23.75,33.81,6.37,52.4,77.16,lentil
29.61,108.47,6.32,47.21,149.42,mango
31.13,76.04,6.45,59.92,90.65,cotton
16.05,47.03,7.04,41.54,129.79,chickpea
25.96,31.16,6.63,88.07,109.69,muskmelon
29.96,59.77,6.41,90.73,145.11,watermelon
29.81,40.87,6.46,87.62,97.5,watermelon
17.05,57.59,7.24,38.02,74.46,chickpea
31.83,186.76,6.17,74.75,147.93,rice
26.44,66.03,5.91,45.7,22.91,cotton
19.39,57.03,7.18,35.29,114.15,chickpea
22.93,98.81,6.55,63.77,12.37,maize
24.1,37.03,6.11,54.14,121.88,lentil
26.07,35.04,6.1,60.3,148.88,lentil
27.53,70.41,6.06,61.12,134.78,maize
26.44,57.55,6.56,82.85,142.36,watermelon
25.35,43.15,6.47,67.42,45.37,maize
28.62,50.55,6.33,89.73,82.44,watermelon
31.84,211.28,6.21,81.29,37.04,rice
25.47,41.72,6.13,77.3,95.83,cotton
34.58,64.96,6.29,62.19,3.36,mango
21.71,62.85,7.34,40.78,63.8,chickpea
30.47,216.73,6.34,78.58,135.68,rice
30.25,25.23,6.24,92.9,110.87,muskmelon
26.99,79.8,6.09,69.56,130.38,maize
24.51,111.13,5.81,50.09,34.65,cotton
25.93,184.62,6.47,79.52,62.06,rice
28.99,69.69,6.17,56.84,97.36,cotton
27.64,26.85,6.69,88.13,30.6,muskmelon
23.1,31.49,6.27,57.43,24.97,lentil
30.78,79.54,7.03,67.91,112.42,blackgram
23.81,24.48,6.98,90.01,71.17,muskmelon
27.22,53.85,6.46,89.56,137.4,watermelon
28.47,48.81,6.77,90.93,11.81,watermelon
22.48,151.42,5.79,64.83,45.15,kidneybeans
27.6,104.55,6.62,52.84,149.25,mango
20.73,60.26,6.66,42.58,125.43,chickpea
24.83,212.92,6.41,78.51,79.76,rice
29.02,194.09,6.68,75.52,9.08,rice
27.89,40.56,6.12,92.29,35.79,muskmelon
24.71,65.58,7.69,47.19,135.5,chickpea
20.49,51.12,6.87,40.58,69.17,chickpea
35.15,108.7,6.33,38.06,70.71,mango
24.25,105.55,5.71,67.44,38.49,kidneybeans
26.2,93.38,5.8,60.7,136.43,cotton
17.56,44.85,6.87,48.65,13.3,chickpea
18.35,27.8,6.63,65.15,58.95,lentil
31.36,114.01,6.02,61.36,107.23,mango
16.98,55.1,6.93,57.98,88.69,maize
31.19,22.39,6.22,92.65,79.74,muskmelon
25.52,61.67,6.05,62.71,10.5,maize
27.13,95.92,6.02,62.12,66.84,mango
25.06,212.63,6.52,75.26,139.83,rice
29.72,192.1,6.53,83.36,35.77,rice
23.19,30.11,6.22,88.23,51.19,muskmelon
29.04,208.11,6.43,79.1,55.16,rice
18.91,31.84,5.79,49.96,16.39,lentil
18.89,12.9,6.2,56.89,24.54,lentil
29.95,67.91,6.47,61.87,86.33,maize
25.66,68.57,7.24,66.27,10.82,blackgram
28.14,151.71,6.59,81.97,28.61,rice
21.42,39.45,6.43,64.74,145.17,lentil
21.4,112.89,5.91,51.86,41.88,kidneybeans
28.25,54.69,6.21,88.61,65.33,watermelon
16.65,19.94,6.28,56.89,117.5,lentil
29.51,95.1,5.66,55.74,76.73,cotton
22.69,37.87,7.31,44.57,67.6,chickpea
29.43,57.85,7.3,76.46,60.83,blackgram
30.88,61.89,6.47,88.97,15.54,watermelon
32.12,189.7,6.55,78.26,27.54,rice
30.36,30.39,6.77,93.61,29.92,muskmelon
27.02,31.34,6.47,89.27,90.19,muskmelon
19.75,189.21,6.55,81.57,138.65,rice
15.69,45.19,6.82,31.34,45.99,chickpea
26.24,67.0,5.73,63.37,122.74,kidneybeans
21.45,110.39,5.95,59.27,16.85,kidneybeans
14.09,36.07,6.85,51.01,100.28,lentil
26.92,87.52,6.35,43.34,117.74,cotton
32.07,59.9,6.47,90.22,54.65,watermelon
27.94,181.78,7.13,80.31,63.23,rice
31.37,102.74,6.94,68.37,46.47,blackgram
26.82,128.22,6.64,65.87,120.11,mango
19.01,38.21,6.54,34.76,42.27,chickpea
28.31,50.13,7.07,61.43,2.48,blackgram
27.09,44.79,6.24,76.02,129.29,maize
23.88,71.62,6.71,67.76,87.72,maize
24.46,89.69,5.87,58.49,145.53,maize
21.95,47.14,6.63,41.62,88.75,chickpea
25.47,29.75,6.86,90.79,70.61,muskmelon
22.46,105.44,6.03,59.88,48.5,kidneybeans
28.39,199.51,6.8,74.87,65.92,rice
25.94,78.81,5.85,37.52,109.82,cotton
24.34,217.55,6.33,72.91,4.29,rice
27.53,70.41,6.06,61.12,134.78,maize
32.02,39.55,6.28,62.8,51.1,mango
29.47,75.38,6.39,61.25,51.77,maize
28.3,206.71,6.47,81.21,53.43,rice
29.38,20.59,6.9,89.79,102.62,muskmelon
27.75,78.98,6.9,67.9,51.05,maize
32.98,86.97,6.67,68.47,35.13,mango
35.09,102.72,6.57,61.12,78.77,mango
27.27,51.95,6.36,86.45,72.17,watermelon
34.26,159.28,6.51,78.31,136.68,rice
28.35,90.02,6.66,69.47,117.8,blackgram
29.25,54.35,6.27,54.76,48.3,cotton
30.17,53.85,6.35,87.79,10.9,watermelon
17.84,48.2,7.84,37.44,126.62,chickpea
15.76,53.05,6.68,39.97,55.75,chickpea
34.44,115.61,5.88,42.19,89.16,mango
22.63,56.68,6.42,91.04,110.25,watermelon
30.53,55.61,6.4,66.47,126.29,blackgram
39.79,104.28,6.22,55.27,147.09,mango
25.8,197.92,6.56,64.8,142.99,rice
25.29,115.12,5.92,70.2,83.21,cotton
25.96,57.73,6.36,68.64,66.91,blackgram
20.74,114.01,5.81,66.73,95.11,kidneybeans
30.37,25.52,6.58,87.97,22.7,muskmelon
21.47,27.42,6.33,60.1,30.13,lentil
24.33,100.98,6.15,58.57,1.19,kidneybeans
25.59,54.19,6.15,92.89,11.84,watermelon
18.1,35.68,6.3,59.2,71.85,lentil
25.44,49.1,6.32,86.16,135.74,watermelon
29.04,54.85,7.1,65.91,105.79,blackgram
32.04,32.75,6.26,90.7,106.07,muskmelon
28.56,63.3,7.26,72.23,63.72,blackgram
27.58,27.71,6.85,90.32,84.15,muskmelon
29.81,30.35,6.88,90.52,41.5,muskmelon
25.91,70.55,6.04,58.37,95.98,maize
28.64,58.29,7.21,65.64,99.25,blackgram
17.57,48.44,7.33,39.32,85.73,chickpea
18.89,60.01,6.85,70.57,145.05,maize
29.37,84.4,7.1,61.52,82.55,mango
25.95,94.3,6.56,54.17,26.98,cotton
36.69,104.47,6.34,67.38,85.09,mango
37.94,111.22,6.77,59.56,21.92,mango
28.38,133.38,6.17,55.37,101.64,mango
33.46,67.54,7.39,67.03,113.0,blackgram
30.36,211.33,6.74,80.88,106.81,rice
27.89,25.26,6.88,88.6,24.63,muskmelon
24.19,24.65,6.86,89.88,55.22,muskmelon
21.28,55.72,5.81,65.38,97.52,kidneybeans
23.68,120.42,5.79,53.13,126.41,kidneybeans
29.82,49.64,6.71,88.73,43.66,watermelon
31.65,104.67,6.32,70.96,128.88,cotton
26.14,72.62,6.31,64.82,123.46,maize
22.62,123.7,6.54,62.87,123.67,kidneybeans
30.46,66.59,7.22,67.38,86.1,maize
27.54,56.39,6.26,87.24,51.04,watermelon
28.75,69.74,6.3,71.79,98.43,blackgram
22.09,116.02,5.78,63.58,44.34,kidneybeans
26.3,49.01,6.13,86.47,97.84,watermelon
27.15,54.1,6.61,90.32,100.16,watermelon
31.76,11.42,7.32,68.49,147.55,blackgram
32.09,28.51,6.82,91.96,125.81,muskmelon
24.33,72.0,6.6,48.9,105.9,kidneybeans
22.96,27.17,6.43,64.48,60.44,lentil
19.33,37.27,6.29,53.18,21.85,lentil
31.8,78.93,6.08,60.22,7.01,mango
28.71,49.65,6.36,85.95,112.26,watermelon
32.62,102.41,6.65,79.2,139.82,mango
31.74,25.72,7.32,66.4,114.56,blackgram
26.16,148.58,5.98,74.54,70.39,mango
16.89,34.5,6.33,72.36,43.06,lentil
25.72,120.26,6.0,54.02,63.36,kidneybeans
28.72,85.13,7.59,72.81,56.4,blackgram
20.8,99.77,5.84,59.94,44.51,kidneybeans
17.66,36.62,6.31,35.92,99.65,chickpea
23.4,49.2,7.38,47.74,68.22,chickpea
20.69,58.31,7.02,37.31,20.87,chickpea
24.25,101.66,6.22,56.37,130.05,kidneybeans
27.9,39.14,7.31,70.18,38.57,blackgram
19.13,39.62,6.07,50.67,97.8,lentil
24.26,89.19,6.04,57.12,145.0,kidneybeans
23.79,116.38,6.25,62.44,131.42,kidneybeans
21.61,40.43,7.52,33.99,115.43,chickpea
24.58,37.29,6.89,90.94,69.98,muskmelon
23.07,89.13,7.04,62.02,42.55,maize
19.93,39.27,6.59,54.1,73.49,lentil
23.75,107.11,6.96,60.55,42.1,maize
20.13,38.87,5.99,52.21,145.23,lentil
19.56,48.38,6.93,40.68,96.32,chickpea
21.51,53.64,6.72,40.0,149.01,chickpea
31.65,188.94,6.53,81.1,30.54,rice
21.24,98.63,6.33,60.18,115.59,kidneybeans
32.55,38.45,6.89,90.54,108.55,muskmelon
28.3,96.7,6.49,52.41,63.15,mango
29.64,91.98,6.05,40.51,103.43,mango
21.36,32.7,7.07,90.97,8.55,muskmelon
29.84,93.56,6.41,59.49,38.03,mango
28.44,41.42,6.58,83.28,117.39,watermelon
31.26,213.72,6.56,84.39,116.31,rice
21.39,117.71,5.87,48.43,11.52,kidneybeans
21.36,60.78,7.08,45.66,96.05,chickpea
16.59,32.75,6.18,57.59,43.19,lentil
30.54,34.47,7.02,92.86,62.71,muskmelon
27.21,90.05,6.09,64.6,10.19,cotton
20.78,98.55,6.19,62.12,22.8,kidneybeans
16.25,29.37,5.9,61.46,54.8,lentil
31.13,53.21,6.18,83.92,59.37,watermelon
38.72,63.27,6.15,63.35,63.13,mango
24.31,60.49,6.57,91.82,35.01,watermelon
20.52,131.45,5.93,56.75,6.84,kidneybeans
27.74,169.53,5.99,84.67,40.64,rice
26.52,45.74,5.65,49.84,52.3,lentil
23.52,77.73,6.56,63.81,95.03,maize
29.66,56.59,6.1,85.82,141.68,watermelon
27.24,36.99,6.48,57.22,6.83,blackgram
35.53,67.24,5.98,78.22,128.05,mango
24.1,37.03,6.11,54.14,121.88,lentil
24.0,125.49,6.08,60.62,61.42,kidneybeans
25.9,58.69,6.32,87.06,67.1,watermelon
22.85,48.56,7.5,75.24,97.27,blackgram
32.24,92.35,6.34,74.66,112.74,mango
22.08,118.69,6.08,59.88,42.99,kidneybeans
27.16,123.73,5.64,68.2,143.8,cotton
17.5,29.11,6.55,68.73,35.15,lentil
26.28,75.45,5.93,61.18,111.36,cotton
19.84,81.94,6.02,66.57,99.46,kidneybeans
31.89,95.65,5.91,69.58,52.34,mango
23.12,85.58,5.74,62.2,105.86,kidneybeans
27.88,89.96,5.71,44.57,138.13,cotton
33.86,52.79,6.23,86.9,132.31,watermelon
29.25,150.13,6.97,71.71,24.88,rice
30.45,81.01,7.6,64.25,90.89,blackgram
32.84,75.21,6.12,58.77,93.08,mango
32.29,171.05,6.61,78.85,51.84,rice
27.17,63.66,6.64,90.89,130.48,watermelon
21.01,133.35,6.33,63.95,13.41,kidneybeans
28.34,63.35,6.81,60.16,119.42,maize
21.28,32.84,6.14,57.33,135.66,lentil
23.48,133.24,5.85,66.22,60.36,kidneybeans
19.3,109.38,5.74,66.01,102.66,kidneybeans
32.31,66.08,5.57,66.12,77.28,cotton
28.34,23.79,6.36,91.22,136.13,muskmelon
27.08,45.61,6.52,85.28,111.05,watermelon
32.75,26.91,6.36,92.51,121.65,muskmelon
29.18,48.01,7.52,63.96,115.0,blackgram
31.79,65.42,7.69,72.37,22.41,blackgram
12.05,21.07,6.56,64.58,52.38,lentil
27.51,91.79,6.81,61.88,95.91,maize
15.36,35.26,7.53,39.08,88.04,chickpea
24.11,214.59,6.98,84.5,92.36,rice
21.17,37.3,6.52,49.22,119.66,lentil
27.64,26.85,6.69,88.13,30.6,muskmelon
25.49,206.16,6.7,71.99,112.27,rice
20.58,54.24,6.94,48.39,3.68,chickpea
19.03,39.39,6.48,58.25,113.0,lentil
27.59,57.74,6.24,92.47,8.36,watermelon
20.91,55.41,6.9,46.54,79.97,chickpea
9.07,33.71,6.03,50.41,123.83,lentil
26.22,187.73,6.77,79.32,51.13,rice
21.79,206.91,6.64,85.39,140.08,rice
32.1,54.86,6.37,84.14,82.37,watermelon
35.35,81.78,6.87,71.56,61.64,blackgram
32.51,72.56,6.79,74.33,98.48,blackgram
27.26,168.55,6.97,72.32,85.71,rice
23.33,42.84,6.29,52.56,77.15,chickpea
25.4,232.45,6.46,81.6,135.3,rice
14.6,37.43,6.43,62.31,117.56,lentil
24.42,31.71,7.34,90.9,87.25,muskmelon
20.2,88.83,6.22,53.67,136.3,kidneybeans
11.38,63.25,7.17,44.51,128.68,chickpea
24.41,160.93,6.18,85.45,109.73,rice
25.99,243.45,6.48,77.32,14.06,rice
23.9,117.82,6.58,51.24,42.34,cotton
23.07,24.52,6.42,48.82,14.52,lentil
29.13,96.7,6.47,65.55,38.57,maize
37.71,67.36,7.25,66.19,30.53,blackgram
36.86,68.83,6.86,50.01,61.34,cotton
25.61,93.64,5.89,53.91,109.5,cotton
22.9,219.44,6.77,83.55,130.44,rice
26.23,26.85,6.79,89.22,41.63,muskmelon
16.69,25.48,6.22,55.14,55.01,lentil
21.96,124.35,6.15,66.75,90.28,kidneybeans
35.26,28.6,6.71,87.63,34.11,muskmelon
32.0,157.56,6.71,76.67,11.99,rice
31.17,37.49,7.17,70.1,147.61,blackgram
32.14,33.58,6.65,88.59,123.3,muskmelon
22.27,57.59,6.49,63.47,110.2,maize
30.74,64.44,6.04,65.56,92.53,cotton
30.39,97.44,6.04,62.75,109.69,cotton
29.93,56.02,6.63,91.22,134.18,watermelon
25.29,53.87,6.52,58.89,124.79,maize
14.95,40.38,7.17,43.01,66.21,chickpea
24.89,204.21,6.69,76.77,134.06,rice
24.82,44.3,6.57,91.35,97.0,watermelon
31.8,58.07,6.02,90.34,149.74,watermelon
24.05,200.82,6.36,79.31,37.58,rice
13.59,93.69,7.2,61.13,73.72,maize
28.11,98.52,6.0,53.27,82.3,mango
18.53,41.38,7.54,40.94,10.53,chickpea
30.3,45.1,6.63,66.16,67.9,maize
13.59,93.69,7.2,61.13,73.72,maize
23.04,102.42,5.94,48.1,134.5,kidneybeans
24.82,46.18,7.64,39.56,59.73,chickpea
18.82,38.56,6.31,55.7,82.8,lentil
22.53,52.03,6.43,47.93,12.83,chickpea
30.96,28.91,6.88,91.69,99.94,muskmelon
31.27,91.19,6.17,41.06,33.21,mango
22.81,38.76,6.36,35.22,83.78,chickpea
29.53,188.44,6.18,81.71,122.68,rice
28.87,70.59,6.56,67.46,54.99,blackgram
20.83,29.21,6.09,58.38,131.25,lentil
25.01,29.32,6.28,58.52,5.5,lentil
21.49,107.67,6.02,65.37,36.87,kidneybeans
18.64,43.94,6.17,47.73,48.86,lentil
27.88,62.76,6.87,94.31,18.66,watermelon
24.26,56.59,6.46,91.69,62.92,watermelon
32.96,94.58,6.18,53.81,70.03,mango
21.95,41.19,7.37,37.17,131.98,chickpea
22.43,47.79,7.37,39.58,38.62,chickpea
27.52,102.63,6.4,51.24,5.17,cotton
32.56,244.06,6.41,83.96,37.54,rice
31.14,47.09,6.31,67.21,94.6,blackgram
24.88,39.02,6.69,89.56,5.23,muskmelon
32.55,66.36,6.82,61.98,67.38,blackgram
15.64,51.96,7.0,51.02,5.78,chickpea
30.54,72.63,6.28,61.08,51.73,mango
29.52,41.16,7.77,69.51,144.46,blackgram
20.54,47.72,6.16,91.57,45.11,watermelon
25.58,59.15,6.88,48.8,113.68,chickpea
30.69,48.1,6.49,87.22,70.54,watermelon
27.99,62.09,6.87,70.46,140.36,blackgram
22.07,61.78,6.62,88.67,39.33,watermelon
23.45,93.81,5.85,57.43,135.34,kidneybeans
22.1,135.12,5.98,56.06,78.48,kidneybeans
17.22,42.44,6.39,57.59,58.02,lentil
21.4,112.89,5.91,51.86,41.88,kidneybeans
25.99,243.45,6.48,77.32,14.06,rice
30.62,50.46,6.9,89.32,142.5,watermelon
27.14,63.47,6.43,84.44,111.53,watermelon
29.96,96.91,6.72,50.18,128.8,cotton
25.18,44.92,7.62,38.55,12.84,chickpea
32.6,113.51,6.36,45.67,47.19,mango
28.87,53.66,7.3,70.06,49.06,blackgram
26.69,27.21,6.82,93.33,49.45,muskmelon
22.13,42.16,6.65,83.37,65.38,watermelon
24.05,200.82,6.36,79.31,37.58,rice
32.73,55.03,6.18,89.74,129.53,watermelon
28.15,40.87,7.05,68.5,69.73,blackgram
21.62,192.14,6.42,67.3,60.69,rice
20.01,101.45,5.23,42.26,22.56,cotton
28.93,184.78,5.84,81.04,114.53,rice
27.2,54.03,6.26,88.95,16.26,watermelon
23.68,100.65,6.11,67.87,101.65,maize
33.13,37.98,7.16,89.52,41.39,muskmelon
22.37,84.22,6.43,66.31,8.83,mango
21.28,19.33,6.61,45.92,20.61,chickpea
28.84,81.9,6.32,49.54,22.33,cotton
21.99,71.04,6.72,72.0,9.19,maize
27.41,82.72,6.16,62.36,57.76,mango
19.71,51.27,7.22,47.48,97.29,chickpea
20.11,81.58,6.15,58.25,42.93,kidneybeans
31.03,243.33,6.63,87.81,41.99,rice
33.84,37.4,6.84,78.01,51.1,blackgram
26.73,78.59,6.62,69.13,117.15,cotton
28.69,30.18,6.38,92.6,78.73,muskmelon
19.03,102.32,5.86,56.99,70.08,cotton
24.6,73.42,6.38,74.26,105.15,maize
21.59,42.27,6.21,51.62,131.86,lentil
29.04,54.85,7.1,65.91,105.79,blackgram
29.49,212.79,6.23,84.31,80.48,rice
22.92,56.99,6.7,91.43,47.02,watermelon
15.64,51.96,7.0,51.02,5.78,chickpea
23.14,122.7,5.89,51.87,91.6,kidneybeans
19.03,39.39,6.48,58.25,113.0,lentil
22.93,79.24,6.31,61.13,90.03,kidneybeans
29.71,24.01,6.79,88.31,112.45,muskmelon
27.31,56.19,6.31,84.21,70.37,watermelon
29.86,159.86,6.69,91.9,136.33,rice
23.28,45.97,7.54,41.1,39.11,chickpea
30.22,49.36,6.52,89.67,140.99,watermelon
24.91,50.38,6.45,90.2,68.0,watermelon
26.24,26.2,7.14,89.79,54.63,muskmelon
28.35,92.16,5.78,52.39,122.15,cotton
29.48,65.43,6.77,76.37,148.25,blackgram
29.12,24.16,6.93,89.44,107.53,muskmelon
33.12,124.69,6.43,37.03,3.57,mango
30.7,59.8,6.2,57.38,36.02,cotton
29.82,119.5,6.52,39.46,43.08,cotton
23.79,39.32,6.85,39.25,80.75,chickpea
27.18,118.72,6.28,44.61,70.41,cotton
31.85,94.53,6.38,66.19,46.94,mango
26.16,223.36,6.3,78.19,48.13,rice
28.04,211.84,6.59,78.95,94.32,rice
27.7,191.33,6.83,78.18,104.07,rice
26.01,124.41,6.23,48.67,104.26,mango
26.12,64.47,6.42,76.7,48.64,maize
28.89,128.19,6.35,53.42,86.47,mango
15.41,42.46,6.55,43.8,100.72,chickpea
26.77,201.68,6.4,86.3,55.55,rice
20.76,38.74,6.45,56.38,99.92,lentil
27.58,64.53,6.32,88.14,128.72,watermelon
15.33,56.19,6.53,49.76,80.27,chickpea
26.4,98.74,6.45,55.36,125.97,cotton
22.96,191.66,6.71,81.12,63.99,rice
23.41,228.76,6.57,84.69,108.92,rice
27.75,78.98,6.9,67.9,51.05,maize
29.2,27.15,6.72,90.86,93.65,muskmelon
16.36,38.94,7.09,49.9,53.71,chickpea
34.12,120.59,6.04,64.25,140.19,mango
29.24,110.68,6.97,41.47,28.34,mango
29.63,201.44,6.78,89.06,38.55,rice
30.94,54.94,7.05,69.8,33.19,blackgram
19.32,100.8,6.39,59.99,86.66,cotton
26.21,226.66,6.25,81.97,73.14,rice
20.45,99.59,5.31,49.48,141.72,cotton
18.35,27.8,6.63,65.15,58.95,lentil
28.74,31.85,6.95,93.33,38.11,muskmelon
19.76,43.88,7.6,39.01,144.62,chickpea
13.6,39.42,6.68,43.76,52.8,lentil
25.34,213.92,7.37,86.08,8.77,rice
18.07,48.43,6.27,63.84,74.61,lentil
30.29,47.5,6.33,91.51,50.84,watermelon
29.13,57.61,7.21,76.59,34.76,blackgram
25.53,58.91,6.31,92.98,112.51,watermelon
25.97,38.04,6.45,55.87,110.6,cotton
30.5,50.78,6.43,86.97,127.04,watermelon
26.81,174.48,6.39,80.75,2.12,rice
22.1,135.12,5.98,56.06,78.48,kidneybeans
21.19,49.4,6.09,36.95,149.91,chickpea
30.36,39.38,7.16,70.82,147.3,blackgram
24.32,97.24,5.11,68.88,119.04,cotton
26.78,32.49,6.95,93.13,12.82,muskmelon
31.47,75.63,6.96,70.22,42.72,blackgram
34.63,33.52,6.88,90.87,91.7,muskmelon
20.7,90.58,7.36,74.38,57.81,maize
29.24,58.12,7.34,63.06,132.83,blackgram
29.67,62.87,6.48,62.91,117.36,blackgram
30.3,36.68,7.6,73.16,108.42,blackgram
26.26,121.3,6.12,59.39,3.38,kidneybeans
36.98,65.01,6.96,70.32,67.32,blackgram
23.87,84.84,7.02,71.65,111.15,maize
23.54,26.45,6.45,88.21,52.52,muskmelon
20.04,89.92,5.89,59.75,148.22,kidneybeans
23.48,133.24,5.85,66.22,60.36,kidneybeans
24.97,93.86,6.17,62.51,135.33,kidneybeans
24.01,83.07,6.02,56.45,136.01,kidneybeans
15.61,30.04,6.26,52.42,87.0,lentil
28.04,211.84,6.59,78.95,94.32,rice
21.32,87.89,5.88,45.24,24.51,cotton
24.86,40.54,6.96,35.09,84.59,chickpea
19.41,49.32,6.68,38.64,42.38,chickpea
22.85,56.92,7.2,66.18,41.07,maize
29.55,58.59,6.3,88.27,35.21,watermelon
19.46,52.05,6.77,44.24,76.04,chickpea
30.31,72.59,7.15,63.29,30.51,maize
22.19,61.47,5.82,55.2,32.6,mango
17.87,56.61,6.99,35.59,71.37,chickpea
23.82,77.8,6.17,62.17,114.5,kidneybeans
23.18,126.08,6.46,62.34,111.78,kidneybeans
30.08,203.84,6.28,82.9,104.86,rice
26.59,52.98,7.01,65.78,52.48,blackgram
29.51,31.67,6.58,87.11,86.12,muskmelon
26.26,60.9,6.82,88.07,118.23,watermelon
30.34,52.32,6.6,88.87,61.13,watermelon
30.78,79.54,7.03,67.91,112.42,blackgram
33.46,67.54,7.39,67.03,113.0,blackgram
25.57,192.9,6.52,75.63,134.73,rice
18.8,32.97,6.26,39.98,65.26,lentil
25.71,22.85,7.05,86.23,137.0,muskmelon
21.18,54.87,7.42,43.62,116.93,chickpea
30.68,29.19,6.77,86.94,66.29,muskmelon
22.35,84.01,6.03,57.53,3.84,kidneybeans
23.89,66.13,7.17,39.33,32.64,chickpea
23.25,58.19,6.6,87.41,89.81,watermelon
20.6,40.01,7.18,37.03,138.9,chickpea
31.54,73.75,6.74,61.78,20.67,blackgram
14.91,42.92,6.57,67.35,132.79,lentil
21.9,56.58,6.29,90.43,109.35,watermelon
23.02,81.55,6.05,53.13,38.82,cotton
29.44,96.09,6.08,46.02,145.94,cotton
27.78,92.14,6.21,68.22,110.9,maize
32.37,26.8,6.9,91.37,45.75,muskmelon
24.89,89.6,7.03,63.1,102.55,maize
27.36,64.82,5.75,55.19,99.94,cotton
25.02,132.03,5.9,49.59,61.69,kidneybeans
17.47,23.39,6.33,57.59,132.64,lentil
29.0,84.7,6.51,43.47,3.35,cotton
22.28,122.23,5.69,65.19,37.24,kidneybeans
30.94,60.23,6.72,67.16,105.26,blackgram
23.31,259.24,7.07,85.51,69.54,rice
24.98,93.53,6.09,37.8,29.03,cotton
31.54,77.1,6.26,63.51,37.47,cotton
18.31,48.79,7.33,49.14,102.64,chickpea
21.96,53.53,7.61,35.74,41.32,chickpea
33.88,59.34,7.36,61.25,134.43,blackgram
25.88,156.95,6.43,89.28,79.0,rice
27.78,227.67,7.01,84.86,126.18,rice
24.11,110.36,5.99,62.41,52.74,kidneybeans
18.75,63.15,7.05,29.93,139.11,chickpea
28.79,90.97,6.91,66.54,97.17,blackgram
21.5,71.91,6.28,65.8,106.24,maize
33.72,76.55,7.11,76.31,43.13,blackgram
30.26,24.71,6.65,61.79,121.31,mango
21.56,91.34,6.15,55.25,102.88,kidneybeans
28.05,101.64,5.7,74.35,6.02,mango
21.07,60.24,7.22,37.25,15.01,chickpea
26.86,105.88,5.96,51.66,101.59,kidneybeans
35.48,97.27,6.28,55.37,84.78,mango
32.0,28.34,6.68,89.69,84.73,muskmelon
28.41,25.24,6.47,91.35,33.51,muskmelon
24.99,35.33,6.48,93.85,101.95,muskmelon
22.47,84.01,5.58,61.07,36.68,cotton
26.2,93.38,5.8,60.7,136.43,cotton
26.78,85.26,5.63,57.64,10.12,mango
27.65,86.87,5.88,63.91,105.23,mango
24.28,67.15,6.59,71.23,127.76,maize
29.11,35.23,6.83,89.91,9.81,muskmelon
23.47,41.34,6.72,56.2,45.48,maize
21.51,38.43,7.12,36.43,52.86,chickpea
30.55,91.52,5.95,77.27,1.19,mango
16.24,41.81,6.54,53.5,103.79,lentil
16.02,26.32,6.78,48.42,135.45,lentil
32.93,57.38,6.7,71.57,142.01,blackgram
19.14,65.75,5.67,55.25,17.6,cotton
25.99,70.16,5.61,69.75,119.4,cotton
20.8,142.56,5.89,54.31,9.71,kidneybeans
